x,y,cluster,keyphrase,document_id
-1.9434152,-13.726079,16,fraudulent wire transfer,688b0e9d0110d1205b4919d3
25.608631,6.983215,2,fraud system update,688b0f250110d1205b4919d4
25.945896,6.7245398,2,fraud system upgrade,688b0f250110d1205b4919d6
7.231064,-1.8925345,26,core banking upgrade,688b0f250110d1205b4919db
43.73498,-17.718304,3,fraud detection update,688b0f250110d1205b4919dd
-16.771847,-10.703157,22,phishe attack mitigation,688b0fab0110d1205b4919e2
-15.379855,13.077828,23,sentinel vulnerability patch,688b0fab0110d1205b4919e3
-14.22146,-13.718764,4,phishe attack response,688b0fab0110d1205b4919e5
-14.2356205,-13.688632,4,phishe attack response,688b0fab0110d1205b4919e7
43.601833,-17.657791,3,fraud detection update,688b10310110d1205b4919ea
43.257664,-18.399244,14,fraud detection upgrade,688b10310110d1205b4919eb
43.625656,-17.606874,3,fraud detection update,688b0e9d0110d1205b4919ca
-14.265771,-13.718577,4,phishe attack response,688b0e9d0110d1205b4919cd
-31.541416,12.7231045,5,branch audit preparation,688b0fab0110d1205b4919de
-1.9020983,-13.74149,16,fraudulent wire transfer,688b0fab0110d1205b4919df
-1.817558,-13.808182,16,fraudulent wire transfer,688b0fab0110d1205b4919e0
7.231877,-1.8917537,26,core banking upgrade,688b0fab0110d1205b4919e1
17.10044,30.114056,12,branch audit notification,688b0fab0110d1205b4919e4
7.2311983,-1.8924195,26,core banking upgrade,688b10310110d1205b4919e8
-14.176426,-13.64593,4,phishe attack response,688b10310110d1205b4919ec
-31.79158,12.931029,5,branch audit preparation,688b0e9d0110d1205b4919cb
-31.59553,12.650126,5,branch audit preparation,688b0e9d0110d1205b4919cc
-7.0005937,5.894952,33,fraudulent ach transfer,688b0e9d0110d1205b4919ce
8.80554,10.183351,41,revise aml rule,688b0e9d0110d1205b4919cf
7.2344723,-1.8895649,26,core banking upgrade,688b0e9d0110d1205b4919d0
25.608042,6.957749,2,fraud system update,688b0e9d0110d1205b4919d2
-31.545393,12.866859,5,branch audit preparation,688b0f250110d1205b4919d5
25.669598,7.026666,2,fraud system update,688b0f250110d1205b4919d7
43.717876,-17.591927,3,fraud detection update,688b0f250110d1205b4919d8
-1.9418681,-13.751228,16,fraudulent wire transfer,688b0f250110d1205b4919d9
-31.589863,12.912673,5,branch audit preparation,688b0fab0110d1205b4919e6
-1.9043002,-13.699788,16,fraudulent wire transfer,688b10310110d1205b4919e9
42.8698,-18.253124,20,fraud verification protocol,688b10310110d1205b4919ee
43.674267,-17.668161,3,fraud detection update,688b0e9d0110d1205b4919d1
-1.9212468,-13.72195,16,fraudulent wire transfer,688b0f250110d1205b4919da
17.12314,30.087418,12,branch audit notification,688b0f250110d1205b4919dc
43.269306,-17.777798,3,advanced fraud detection,688b10310110d1205b4919ed
-14.2586975,-13.69687,4,phishe attack response,688b10310110d1205b4919ef
43.62306,-17.63822,3,fraud detection update,688b10310110d1205b4919f0
-14.68068,14.551014,24,sentinel system update,688b10310110d1205b4919f1
-31.898838,13.11486,5,branch audit preparation,688b10b80110d1205b4919f3
-2.05927,-13.848004,16,fraudulent wire transfer,688b10b80110d1205b4919f9
-2.009393,-13.7877,16,fraudulent wire transfer,688b10b80110d1205b4919fa
43.563786,-17.593594,3,fraud detection update,688b10b80110d1205b4919fb
-31.765339,12.862192,5,branch audit preparation,688b113e0110d1205b491a04
25.695774,6.953995,2,fraud system update,688b11c20110d1205b491a07
43.680626,-17.504953,3,fraud detection update,688b12480110d1205b491a13
43.239273,-18.43066,14,fraud detection upgrade,688b10b80110d1205b4919f2
43.693207,-17.813486,3,fraud detection update,688b10b80110d1205b4919f5
25.546255,6.8806653,2,fraud system update,688b10b80110d1205b4919f6
-1.9757495,-13.747759,16,fraudulent wire transfer,688b10b80110d1205b4919f7
-1.8720263,-13.742959,16,fraudulent wire transfer,688b10b80110d1205b4919f8
25.61577,7.0152316,2,fraud system update,688b113e0110d1205b4919fc
43.636272,-17.763449,3,fraud detection update,688b113e0110d1205b4919fd
-1.8074809,-13.780614,16,fraudulent wire transfer,688b113e0110d1205b4919fe
17.094326,30.126945,12,branch audit notification,688b113e0110d1205b491a02
1.0659597,-1.9684266,44,finacle system upgrade,688b113e0110d1205b491a03
-14.2424,-13.678337,4,phishe attack response,688b11c20110d1205b491a06
-7.3864107,0.596596,38,fraudulent transaction pattern,688b11c20110d1205b491a08
-1.7415496,-13.578268,16,fraudulent wire transfer,688b11c20110d1205b491a0a
43.616447,-17.687551,3,fraud detection update,688b12480110d1205b491a12
