cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
-1,"['phishe wire transfer', 'vigilance system update', 'aml rule update', 'aml rule revision', 'mobile banking security', 'hydra-7 malware threat', 'cerberus x malware', 'malware detection update', 'mobile fraud detection', 'fraud patch deployment', 'phishe threat update', 'mobile fraud detection', 'mfa protocol breach', 'phishe wire fraud', 'mfa vulnerability patch', 'vigilance system update', 'vigilance system update', 'fraud detection update', 'finserv outage', 'aml rule revision', 'finserv platform outage', 'phishe attack pattern', 'fraud patch deployment', 'phishe threat detection', 'fiserv horizon maintenance', 'malware threat detection', 'kyc procedure update', 'update kyc procedure', 'kyc documentation update', 'aml system upgrade']",Cluster -1 (Noise),umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
0,"['los version upgrade', 'los update training', 'los version upgrade', 'los version upgrade', 'los version upgrade']",Cluster 0,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
1,"['los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los implementation training', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los training schedule', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los training update', 'los system upgrade', 'los system upgrade', 'los staff training', 'los system upgrade', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system training', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system training', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los system upgrade', 'los implementation training', 'los system upgrade', 'los system upgrade', 'los system upgrade']",Cluster 1,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
2,"['fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'malware signature update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system upgrade', 'fraud system update', 'fraud system upgrade', 'fraud system upgrade', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system upgrade', 'fraud system upgrade', 'swift fraud protocol', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system upgrade', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update']",Cluster 2,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
3,"['fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'advanced fraud detection', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'ach fraud update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection tune', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection calibration', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection adjustment', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection patch', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection patch', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update']",Cluster 3,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
4,"['phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe campaign impact', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response', 'phishe attack response']",Cluster 4,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
5,"['branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit compliance', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit compliance', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit compliance', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit review', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit review', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit schedule', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit review', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit compliance', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit review', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit review', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit compliance', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit review', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation']",Cluster 5,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
6,"['smishe attack response', 'smurfing investigation', 'smishe attack response', 'smurfe fraud pattern']",Cluster 6,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
7,"['aml audit preparation', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit']",Cluster 7,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
8,"['loan application clarification', 'loan dscr discrepancy', 'loan application clarification', 'loan procedure revision', 'loan procedure revision', 'loan procedure update', 'loan procedure revision', 'loan procedure revision', 'loan procedure revision']",Cluster 8,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
9,"['loan documentation request', 'loan documentation request', 'beneficial ownership certification', 'beneficial ownership certification', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan origination upgrade', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan origination upgrade', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update', 'loan documentation update']",Cluster 9,umap_2_hdbscan_1,"{'n_neighbors': 30, 'min_dist': 0.05}","{'min_cluster_size': 3, 'min_samples': 3, 'cluster_selection_method': 'eom'}"
