x,y,cluster,keyphrase,document_id
26.247147,-18.543385,11,fraudulent wire transfer,688b0e9d0110d1205b4919d3
-13.141953,-25.455938,42,fraud system update,688b0f250110d1205b4919d4
-13.224413,-25.698118,41,fraud system upgrade,688b0f250110d1205b4919d6
17.42956,0.29365292,18,core banking upgrade,688b0f250110d1205b4919db
9.4217205,-68.01362,45,fraud detection update,688b0f250110d1205b4919dd
39.120853,37.068962,8,phishe attack mitigation,688b0fab0110d1205b4919e2
-4.6844835,-6.5932474,16,sentinel vulnerability patch,688b0fab0110d1205b4919e3
40.95208,39.110264,1,phishe attack response,688b0fab0110d1205b4919e5
40.98443,38.970547,1,phishe attack response,688b0fab0110d1205b4919e7
9.557735,-67.99089,-1,fraud detection update,688b10310110d1205b4919ea
9.782573,-67.32657,47,fraud detection upgrade,688b10310110d1205b4919eb
9.506786,-67.85605,45,fraud detection update,688b0e9d0110d1205b4919ca
40.92309,39.03534,1,phishe attack response,688b0e9d0110d1205b4919cd
-13.391928,9.85822,48,branch audit preparation,688b0fab0110d1205b4919de
26.322554,-18.348427,11,fraudulent wire transfer,688b0fab0110d1205b4919df
26.53199,-18.506784,11,fraudulent wire transfer,688b0fab0110d1205b4919e0
17.440088,0.30420965,18,core banking upgrade,688b0fab0110d1205b4919e1
-18.98399,-10.651799,-1,branch audit notification,688b0fab0110d1205b4919e4
17.459507,0.32362232,18,core banking upgrade,688b10310110d1205b4919e8
41.027245,39.11368,1,phishe attack response,688b10310110d1205b4919ec
-13.770498,10.018775,-1,branch audit preparation,688b0e9d0110d1205b4919cb
-13.530822,10.278439,-1,branch audit preparation,688b0e9d0110d1205b4919cc
12.928527,-11.410324,26,fraudulent ach transfer,688b0e9d0110d1205b4919ce
9.150894,16.865469,30,revise aml rule,688b0e9d0110d1205b4919cf
17.38184,0.24593657,18,core banking upgrade,688b0e9d0110d1205b4919d0
-13.085215,-25.41771,-1,fraud system update,688b0e9d0110d1205b4919d2
-13.721898,10.137495,-1,branch audit preparation,688b0f250110d1205b4919d5
-12.913949,-25.369347,44,fraud system update,688b0f250110d1205b4919d7
9.400681,-67.95226,45,fraud detection update,688b0f250110d1205b4919d8
26.54938,-18.52799,11,fraudulent wire transfer,688b0f250110d1205b4919d9
-13.415728,10.043638,48,branch audit preparation,688b0fab0110d1205b4919e6
26.459648,-18.558353,11,fraudulent wire transfer,688b10310110d1205b4919e9
9.486012,-66.837616,-1,fraud verification protocol,688b10310110d1205b4919ee
9.468804,-67.851715,-1,fraud detection update,688b0e9d0110d1205b4919d1
26.391779,-18.717842,11,fraudulent wire transfer,688b0f250110d1205b4919da
-19.136076,-10.63366,-1,branch audit notification,688b0f250110d1205b4919dc
9.351035,-67.593475,-1,advanced fraud detection,688b10310110d1205b4919ed
40.87808,39.08972,1,phishe attack response,688b10310110d1205b4919ef
9.654789,-67.85938,-1,fraud detection update,688b10310110d1205b4919f0
-6.0862956,-6.058766,15,sentinel system update,688b10310110d1205b4919f1
