keyphrase,cluster_id,document_id,experiment_id
fraudulent wire transfer,11,688b0e9d0110d1205b4919d3,umap_3_hdbscan_2
fraud system update,42,688b0f250110d1205b4919d4,umap_3_hdbscan_2
fraud system upgrade,41,688b0f250110d1205b4919d6,umap_3_hdbscan_2
core banking upgrade,18,688b0f250110d1205b4919db,umap_3_hdbscan_2
fraud detection update,45,688b0f250110d1205b4919dd,umap_3_hdbscan_2
phishe attack mitigation,8,688b0fab0110d1205b4919e2,umap_3_hdbscan_2
sentinel vulnerability patch,16,688b0fab0110d1205b4919e3,umap_3_hdbscan_2
phishe attack response,1,688b0fab0110d1205b4919e5,umap_3_hdbscan_2
phishe attack response,1,688b0fab0110d1205b4919e7,umap_3_hdbscan_2
fraud detection update,-1,688b10310110d1205b4919ea,umap_3_hdbscan_2
fraud detection upgrade,47,688b10310110d1205b4919eb,umap_3_hdbscan_2
fraud detection update,45,688b0e9d0110d1205b4919ca,umap_3_hdbscan_2
phishe attack response,1,688b0e9d0110d1205b4919cd,umap_3_hdbscan_2
branch audit preparation,48,688b0fab0110d1205b4919de,umap_3_hdbscan_2
fraudulent wire transfer,11,688b0fab0110d1205b4919df,umap_3_hdbscan_2
fraudulent wire transfer,11,688b0fab0110d1205b4919e0,umap_3_hdbscan_2
core banking upgrade,18,688b0fab0110d1205b4919e1,umap_3_hdbscan_2
branch audit notification,-1,688b0fab0110d1205b4919e4,umap_3_hdbscan_2
core banking upgrade,18,688b10310110d1205b4919e8,umap_3_hdbscan_2
phishe attack response,1,688b10310110d1205b4919ec,umap_3_hdbscan_2
branch audit preparation,-1,688b0e9d0110d1205b4919cb,umap_3_hdbscan_2
branch audit preparation,-1,688b0e9d0110d1205b4919cc,umap_3_hdbscan_2
fraudulent ach transfer,26,688b0e9d0110d1205b4919ce,umap_3_hdbscan_2
revise aml rule,30,688b0e9d0110d1205b4919cf,umap_3_hdbscan_2
core banking upgrade,18,688b0e9d0110d1205b4919d0,umap_3_hdbscan_2
fraud system update,-1,688b0e9d0110d1205b4919d2,umap_3_hdbscan_2
branch audit preparation,-1,688b0f250110d1205b4919d5,umap_3_hdbscan_2
fraud system update,44,688b0f250110d1205b4919d7,umap_3_hdbscan_2
fraud detection update,45,688b0f250110d1205b4919d8,umap_3_hdbscan_2
fraudulent wire transfer,11,688b0f250110d1205b4919d9,umap_3_hdbscan_2
branch audit preparation,48,688b0fab0110d1205b4919e6,umap_3_hdbscan_2
fraudulent wire transfer,11,688b10310110d1205b4919e9,umap_3_hdbscan_2
fraud verification protocol,-1,688b10310110d1205b4919ee,umap_3_hdbscan_2
fraud detection update,-1,688b0e9d0110d1205b4919d1,umap_3_hdbscan_2
fraudulent wire transfer,11,688b0f250110d1205b4919da,umap_3_hdbscan_2
branch audit notification,-1,688b0f250110d1205b4919dc,umap_3_hdbscan_2
advanced fraud detection,-1,688b10310110d1205b4919ed,umap_3_hdbscan_2
phishe attack response,1,688b10310110d1205b4919ef,umap_3_hdbscan_2
fraud detection update,-1,688b10310110d1205b4919f0,umap_3_hdbscan_2
sentinel system update,15,688b10310110d1205b4919f1,umap_3_hdbscan_2
branch audit preparation,-1,688b10b80110d1205b4919f3,umap_3_hdbscan_2
fraudulent wire transfer,11,688b10b80110d1205b4919f9,umap_3_hdbscan_2
fraudulent wire transfer,11,688b10b80110d1205b4919fa,umap_3_hdbscan_2
fraud detection update,-1,688b10b80110d1205b4919fb,umap_3_hdbscan_2
branch audit preparation,-1,688b113e0110d1205b491a04,umap_3_hdbscan_2
fraud system update,-1,688b11c20110d1205b491a07,umap_3_hdbscan_2
fraud detection update,-1,688b12480110d1205b491a13,umap_3_hdbscan_2
fraud detection upgrade,47,688b10b80110d1205b4919f2,umap_3_hdbscan_2
fraud detection update,-1,688b10b80110d1205b4919f5,umap_3_hdbscan_2
fraud system update,42,688b10b80110d1205b4919f6,umap_3_hdbscan_2
fraudulent wire transfer,11,688b10b80110d1205b4919f7,umap_3_hdbscan_2
fraudulent wire transfer,11,688b10b80110d1205b4919f8,umap_3_hdbscan_2
fraud system update,-1,688b113e0110d1205b4919fc,umap_3_hdbscan_2
fraud detection update,45,688b113e0110d1205b4919fd,umap_3_hdbscan_2
fraudulent wire transfer,11,688b113e0110d1205b4919fe,umap_3_hdbscan_2
branch audit notification,-1,688b113e0110d1205b491a02,umap_3_hdbscan_2
finacle system upgrade,14,688b113e0110d1205b491a03,umap_3_hdbscan_2
phishe attack response,1,688b11c20110d1205b491a06,umap_3_hdbscan_2
fraudulent transaction pattern,31,688b11c20110d1205b491a08,umap_3_hdbscan_2
fraudulent wire transfer,11,688b11c20110d1205b491a0a,umap_3_hdbscan_2
fraud detection update,45,688b12480110d1205b491a12,umap_3_hdbscan_2
phishe attack patch,8,688b113e0110d1205b4919ff,umap_3_hdbscan_2
branch audit preparation,-1,688b11c20110d1205b491a09,umap_3_hdbscan_2
fraud detection update,-1,688b11c20110d1205b491a0c,umap_3_hdbscan_2
branch audit preparation,48,688b11c20110d1205b491a0d,umap_3_hdbscan_2
sentinel update implementation,16,688b11c20110d1205b491a0f,umap_3_hdbscan_2
phishe attack detection,8,688b12480110d1205b491a10,umap_3_hdbscan_2
finacle system maintenance,13,688b10b80110d1205b4919f4,umap_3_hdbscan_2
branch audit preparation,-1,688b113e0110d1205b491a00,umap_3_hdbscan_2
branch audit preparation,-1,688b113e0110d1205b491a01,umap_3_hdbscan_2
fraud detection update,-1,688b113e0110d1205b491a05,umap_3_hdbscan_2
fraud detection update,-1,688b11c20110d1205b491a0b,umap_3_hdbscan_2
branch audit preparation,-1,688b11c20110d1205b491a0e,umap_3_hdbscan_2
malware signature update,-1,688b12480110d1205b491a11,umap_3_hdbscan_2
fraud system update,-1,688b12cf0110d1205b491a1f,umap_3_hdbscan_2
vigilance system upgrade,17,688b12cf0110d1205b491a20,umap_3_hdbscan_2
fraud system update,-1,688b12cf0110d1205b491a21,umap_3_hdbscan_2
fraud system update,43,688b13570110d1205b491a27,umap_3_hdbscan_2
phishe attack response,1,688b13db0110d1205b491a30,umap_3_hdbscan_2
fraud detection upgrade,47,688b13db0110d1205b491a35,umap_3_hdbscan_2
branch transaction audit,12,688b13db0110d1205b491a37,umap_3_hdbscan_2
loan documentation request,10,688b145c0110d1205b491a38,umap_3_hdbscan_2
branch audit preparation,-1,688b12cf0110d1205b491a1b,umap_3_hdbscan_2
finacle system upgrade,14,688b12cf0110d1205b491a1c,umap_3_hdbscan_2
ach fraud update,-1,688b12cf0110d1205b491a23,umap_3_hdbscan_2
fraudulent wire transfer,11,688b13570110d1205b491a24,umap_3_hdbscan_2
fraud system update,-1,688b13570110d1205b491a2c,umap_3_hdbscan_2
fraud system update,-1,688b13db0110d1205b491a2e,umap_3_hdbscan_2
branch transaction audit,12,688b13db0110d1205b491a31,umap_3_hdbscan_2
phishe attack response,1,688b13db0110d1205b491a32,umap_3_hdbscan_2
sentinel system upgrade,15,688b145c0110d1205b491a39,umap_3_hdbscan_2
branch audit preparation,-1,688b12480110d1205b491a14,umap_3_hdbscan_2
sentinel system upgrade,15,688b12cf0110d1205b491a1a,umap_3_hdbscan_2
fraud detection update,-1,688b12cf0110d1205b491a1e,umap_3_hdbscan_2
fiserv horizon maintenance,13,688b12cf0110d1205b491a22,umap_3_hdbscan_2
branch audit preparation,-1,688b13570110d1205b491a25,umap_3_hdbscan_2
fraudulent wire transfer,11,688b13db0110d1205b491a2f,umap_3_hdbscan_2
fraud system update,-1,688b13db0110d1205b491a33,umap_3_hdbscan_2
branch audit compliance,50,688b13db0110d1205b491a36,umap_3_hdbscan_2
branch transaction audit,12,688b12480110d1205b491a15,umap_3_hdbscan_2
fraud detection update,-1,688b12480110d1205b491a16,umap_3_hdbscan_2
branch audit notification,-1,688b12480110d1205b491a17,umap_3_hdbscan_2
phishe attack detection,8,688b12480110d1205b491a18,umap_3_hdbscan_2
fraud detection update,-1,688b12480110d1205b491a19,umap_3_hdbscan_2
fraud detection update,-1,688b12cf0110d1205b491a1d,umap_3_hdbscan_2
branch audit preparation,48,688b13570110d1205b491a26,umap_3_hdbscan_2
phishe attack response,1,688b13570110d1205b491a28,umap_3_hdbscan_2
phishe attack response,1,688b13570110d1205b491a29,umap_3_hdbscan_2
branch audit preparation,48,688b13570110d1205b491a2a,umap_3_hdbscan_2
fraud system update,44,688b13570110d1205b491a2b,umap_3_hdbscan_2
branch audit preparation,-1,688b13570110d1205b491a2d,umap_3_hdbscan_2
branch transaction audit,12,688b13db0110d1205b491a34,umap_3_hdbscan_2
branch audit preparation,-1,688b145c0110d1205b491a3a,umap_3_hdbscan_2
fraud system update,-1,688b14e40110d1205b491a45,umap_3_hdbscan_2
vigilance system update,17,688b14e40110d1205b491a46,umap_3_hdbscan_2
fraudulent wire transfer,11,688b14e40110d1205b491a47,umap_3_hdbscan_2
branch audit compliance,50,688b14e40110d1205b491a4a,umap_3_hdbscan_2
branch audit preparation,-1,688b14e40110d1205b491a4b,umap_3_hdbscan_2
loan application clarification,9,688b156c0110d1205b491a4e,umap_3_hdbscan_2
fraudulent debit card,28,688b156c0110d1205b491a54,umap_3_hdbscan_2
branch transaction audit,12,688b15ec0110d1205b491a56,umap_3_hdbscan_2
branch audit preparation,-1,688b15ec0110d1205b491a5f,umap_3_hdbscan_2
fraud detection update,-1,688b145c0110d1205b491a3d,umap_3_hdbscan_2
fraud detection update,45,688b145c0110d1205b491a3e,umap_3_hdbscan_2
fraudulent wire transfer,11,688b145c0110d1205b491a3f,umap_3_hdbscan_2
fraud system upgrade,41,688b14e40110d1205b491a43,umap_3_hdbscan_2
branch audit notification,-1,688b156c0110d1205b491a4c,umap_3_hdbscan_2
fraudulent transaction review,31,688b156c0110d1205b491a4f,umap_3_hdbscan_2
aml rule revision,-1,688b156c0110d1205b491a50,umap_3_hdbscan_2
fraud detection upgrade,47,688b156c0110d1205b491a55,umap_3_hdbscan_2
branch transaction audit,12,688b15ec0110d1205b491a59,umap_3_hdbscan_2
fraud detection update,-1,688b145c0110d1205b491a3b,umap_3_hdbscan_2
fraudulent wire transfer,11,688b145c0110d1205b491a40,umap_3_hdbscan_2
fraudulent wire transfer,11,688b14e40110d1205b491a49,umap_3_hdbscan_2
fraud detection upgrade,47,688b156c0110d1205b491a4d,umap_3_hdbscan_2
phishe attack response,1,688b156c0110d1205b491a53,umap_3_hdbscan_2
branch audit preparation,-1,688b15ec0110d1205b491a58,umap_3_hdbscan_2
branch transaction audit,12,688b15ec0110d1205b491a5a,umap_3_hdbscan_2
phishe attack response,1,688b15ec0110d1205b491a5c,umap_3_hdbscan_2
fraud system update,43,688b15ec0110d1205b491a5d,umap_3_hdbscan_2
fraud detection upgrade,47,688b15ec0110d1205b491a5e,umap_3_hdbscan_2
fraudulent wire transfer,11,688b145c0110d1205b491a3c,umap_3_hdbscan_2
sentinel update deployment,16,688b145c0110d1205b491a41,umap_3_hdbscan_2
fraud detection update,45,688b14e40110d1205b491a42,umap_3_hdbscan_2
branch audit preparation,48,688b14e40110d1205b491a44,umap_3_hdbscan_2
fraud detection update,-1,688b14e40110d1205b491a48,umap_3_hdbscan_2
sentinel system update,15,688b156c0110d1205b491a51,umap_3_hdbscan_2
fraud system update,-1,688b156c0110d1205b491a52,umap_3_hdbscan_2
branch audit preparation,-1,688b15ec0110d1205b491a57,umap_3_hdbscan_2
fraud detection update,-1,688b15ec0110d1205b491a5b,umap_3_hdbscan_2
fraud detection update,45,688b16730110d1205b491a60,umap_3_hdbscan_2
fraud system upgrade,41,688b16730110d1205b491a61,umap_3_hdbscan_2
fraud detection update,-1,688b16730110d1205b491a66,umap_3_hdbscan_2
phishe attack response,1,688b16f50110d1205b491a6a,umap_3_hdbscan_2
fraud system update,-1,688b177e0110d1205b491a79,umap_3_hdbscan_2
phishe attack mitigation,8,688b177e0110d1205b491a7a,umap_3_hdbscan_2
fraud system upgrade,41,688b177e0110d1205b491a7d,umap_3_hdbscan_2
branch transaction audit,12,688b1766aa83e8e75ab7642d,umap_3_hdbscan_2
branch transaction audit,12,688b1766aa83e8e75ab7642f,umap_3_hdbscan_2
branch transaction audit,12,688b16730110d1205b491a64,umap_3_hdbscan_2
phishe wire transfer,8,688b16730110d1205b491a68,umap_3_hdbscan_2
fraudulent wire transfer,11,688b16f50110d1205b491a6b,umap_3_hdbscan_2
fraudulent wire transfer,11,688b16f50110d1205b491a6d,umap_3_hdbscan_2
fraudulent wire transfer,11,688b16f50110d1205b491a70,umap_3_hdbscan_2
fraud system update,-1,688b16f50110d1205b491a73,umap_3_hdbscan_2
