x,y,cluster,keyphrase,document_id
3.1812403,-13.368037,13,fraudulent wire transfer,688b0e9d0110d1205b4919d3
19.43749,0.29218495,2,fraud system update,688b0f250110d1205b4919d4
19.082273,0.12616816,2,fraud system upgrade,688b0f250110d1205b4919d6
3.0457249,4.7963357,23,core banking upgrade,688b0f250110d1205b4919db
-25.755419,-8.929785,5,fraud detection update,688b0f250110d1205b4919dd
29.641863,-12.978106,16,phishe attack mitigation,688b0fab0110d1205b4919e2
-18.082932,-2.3226962,20,sentinel vulnerability patch,688b0fab0110d1205b4919e3
31.351316,-16.518242,3,phishe attack response,688b0fab0110d1205b4919e5
31.330524,-16.541025,3,phishe attack response,688b0fab0110d1205b4919e7
-25.772076,-8.967447,5,fraud detection update,688b10310110d1205b4919ea
-26.406548,-8.4285145,19,fraud detection upgrade,688b10310110d1205b4919eb
-25.741682,-8.880515,5,fraud detection update,688b0e9d0110d1205b4919ca
31.332308,-16.536312,3,phishe attack response,688b0e9d0110d1205b4919cd
23.341846,16.445492,4,branch audit preparation,688b0fab0110d1205b4919de
3.3524437,-13.496009,13,fraudulent wire transfer,688b0fab0110d1205b4919df
3.2686112,-13.341998,13,fraudulent wire transfer,688b0fab0110d1205b4919e0
3.0458434,4.7962933,23,core banking upgrade,688b0fab0110d1205b4919e1
-11.434857,-17.198177,12,branch audit notification,688b0fab0110d1205b4919e4
3.0458832,4.79629,23,core banking upgrade,688b10310110d1205b4919e8
31.256327,-16.456972,3,phishe attack response,688b10310110d1205b4919ec
23.464293,16.485434,4,branch audit preparation,688b0e9d0110d1205b4919cb
23.53261,16.485542,4,branch audit preparation,688b0e9d0110d1205b4919cc
-2.7569964,3.1238546,29,fraudulent ach transfer,688b0e9d0110d1205b4919ce
3.857865,-2.3447068,37,revise aml rule,688b0e9d0110d1205b4919cf
3.0466342,4.798731,23,core banking upgrade,688b0e9d0110d1205b4919d0
19.489992,0.21253416,2,fraud system update,688b0e9d0110d1205b4919d2
23.54578,16.541487,4,branch audit preparation,688b0f250110d1205b4919d5
19.469843,0.26788685,2,fraud system update,688b0f250110d1205b4919d7
-25.73476,-8.968372,5,fraud detection update,688b0f250110d1205b4919d8
3.3910587,-13.380892,13,fraudulent wire transfer,688b0f250110d1205b4919d9
23.393553,16.584633,4,branch audit preparation,688b0fab0110d1205b4919e6
3.3789773,-13.446825,13,fraudulent wire transfer,688b10310110d1205b4919e9
-26.594574,-8.545441,17,fraud verification protocol,688b10310110d1205b4919ee
-25.864199,-8.970488,5,fraud detection update,688b0e9d0110d1205b4919d1
3.364611,-13.441471,13,fraudulent wire transfer,688b0f250110d1205b4919da
-11.346091,-17.146059,12,branch audit notification,688b0f250110d1205b4919dc
-26.017567,-8.990903,-1,advanced fraud detection,688b10310110d1205b4919ed
31.33252,-16.547949,3,phishe attack response,688b10310110d1205b4919ef
-25.756113,-8.937811,5,fraud detection update,688b10310110d1205b4919f0
-20.125162,-1.2827036,21,sentinel system update,688b10310110d1205b4919f1
23.37359,16.394339,4,branch audit preparation,688b10b80110d1205b4919f3
3.3242786,-13.429538,13,fraudulent wire transfer,688b10b80110d1205b4919f9
3.3875816,-13.516272,13,fraudulent wire transfer,688b10b80110d1205b4919fa
-25.711483,-8.837094,5,fraud detection update,688b10b80110d1205b4919fb
23.537647,16.417711,4,branch audit preparation,688b113e0110d1205b491a04
19.532665,0.17951235,2,fraud system update,688b11c20110d1205b491a07
-25.755497,-9.090965,5,fraud detection update,688b12480110d1205b491a13
-26.383179,-8.440743,19,fraud detection upgrade,688b10b80110d1205b4919f2
