x,y,cluster,keyphrase,document_id
14.51989,3.0303082,8,recur charge inquiry,688da4a756cd4d67b0bf9fcf
-27.386604,14.321393,6,direct deposit delay,688da4a756cd4d67b0bf9fd0
11.59513,-15.380306,3,direct debit issue,688da4a756cd4d67b0bf9fd1
26.50589,7.9502754,0,fraudulent transaction dispute,688da4a756cd4d67b0bf9fd2
16.78525,3.4370916,-1,pende deposit inquiry,688da4a756cd4d67b0bf9fd3
17.329748,4.4323983,-1,online access block,688da4a756cd4d67b0bf9fd4
24.9109,10.26282,1,fraudulent charge dispute,688da4a756cd4d67b0bf9fd5
24.710112,9.934294,1,fraudulent charge dispute,688da4a756cd4d67b0bf9fd6
-27.707253,14.907722,6,direct deposit delay,688da4a756cd4d67b0bf9fd7
24.905317,9.909146,1,fraudulent charge dispute,688da4a756cd4d67b0bf9fd8
12.192494,-15.614255,3,direct debit failure,688da4a756cd4d67b0bf9fd9
-27.8466,14.242544,5,direct deposit issue,688da4a756cd4d67b0bf9fda
9.60914,-2.9714794,2,fail direct debit,688da4a756cd4d67b0bf9fdb
18.130447,3.3665056,4,unauthorized transaction dispute,688da4a856cd4d67b0bf9fdc
8.375783,0.123786926,9,debit rejection issue,688da4a856cd4d67b0bf9fdd
24.43686,9.988762,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fde
-28.028244,14.474606,5,direct deposit issue,688da4a856cd4d67b0bf9fdf
7.2065864,2.2312953,10,card issue resolution,688da4a856cd4d67b0bf9fe0
17.304354,4.400796,-1,online access block,688da4a856cd4d67b0bf9fe1
9.529436,1.2313749,12,deposit posting delay,688da4a856cd4d67b0bf9fe2
18.561783,3.21002,4,unauthorized charge dispute,688da4a856cd4d67b0bf9fe3
25.068396,10.194866,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fe4
24.636105,10.309635,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fe5
-27.792402,14.297902,6,direct deposit delay,688da4a856cd4d67b0bf9fe6
11.951828,-15.511628,3,direct debit issue,688da4a856cd4d67b0bf9fe7
24.707476,10.525614,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fe8
18.73148,3.3426788,4,unauthorized charge inquiry,688da4a856cd4d67b0bf9fe9
11.819546,-15.598905,3,direct debit failure,688da4a856cd4d67b0bf9fea
-27.84742,14.86566,6,direct deposit delay,688da4a856cd4d67b0bf9feb
-27.725607,14.450097,6,direct deposit delay,688da4a856cd4d67b0bf9fec
24.960594,9.809921,1,fraudulent charge inquiry,688da4a856cd4d67b0bf9fed
-26.394213,16.371464,-1,mortgage payment pende,688da4a856cd4d67b0bf9fee
8.319789,-0.03899709,9,lose debit card,688da4a856cd4d67b0bf9fef
-27.552458,14.558108,6,direct deposit delay,688da4a856cd4d67b0bf9ff0
7.162114,2.7327757,10,card decline issue,688da4a856cd4d67b0bf9ff1
-27.592451,14.600527,5,direct deposit issue,688da4a856cd4d67b0bf9ff2
18.980484,3.1957417,4,unauthorized charge dispute,688da4a956cd4d67b0bf9ff3
7.3766327,1.3896682,11,upi transfer failure,688da4a956cd4d67b0bf9ff4
18.818865,3.0960994,4,unauthorized charge dispute,688da4a956cd4d67b0bf9ff5
18.188345,3.323228,4,unauthorized transaction dispute,688da4a956cd4d67b0bf9ff6
17.537415,4.2593565,-1,online fraud dispute,688da4a956cd4d67b0bf9ff7
-27.38544,14.655504,6,direct deposit delay,688da4a956cd4d67b0bf9ff8
14.651104,3.2004752,8,charge recognition inquiry,688da4a956cd4d67b0bf9ff9
6.9500756,2.4760268,10,card app display issue,688da4a956cd4d67b0bf9ffa
9.052609,4.2934027,7,subscription charge inquiry,688da4a956cd4d67b0bf9ffb
-27.783525,14.400235,5,direct deposit issue,688da4a956cd4d67b0bf9ffc
18.630169,2.7301996,4,unauthorized charge dispute,688da4a956cd4d67b0bf9ffd
-27.906994,14.892999,6,direct deposit delay,688da4a956cd4d67b0bf9ffe
