x,y,cluster,keyphrase,document_id
18.729654,-20.103674,12,fraudulent wire transfer,688b0e9d0110d1205b4919d3
22.218248,15.642704,36,fraud system update,688b0f250110d1205b4919d4
22.607903,15.7702465,35,fraud system upgrade,688b0f250110d1205b4919d6
0.058919977,1.0124081,19,core banking upgrade,688b0f250110d1205b4919db
36.62867,-23.832314,2,fraud detection update,688b0f250110d1205b4919dd
-17.59839,9.892084,15,phishe attack mitigation,688b0fab0110d1205b4919e2
-3.2535415,-5.4529796,18,sentinel vulnerability patch,688b0fab0110d1205b4919e3
-20.137526,12.326692,3,phishe attack response,688b0fab0110d1205b4919e5
-20.157915,12.300562,3,phishe attack response,688b0fab0110d1205b4919e7
36.594013,-23.855738,2,fraud detection update,688b10310110d1205b4919ea
37.338932,-23.316751,9,fraud detection upgrade,688b10310110d1205b4919eb
36.699776,-23.706146,2,fraud detection update,688b0e9d0110d1205b4919ca
-20.155449,12.301767,3,phishe attack response,688b0e9d0110d1205b4919cd
2.4951737,-15.011715,-1,branch audit preparation,688b0fab0110d1205b4919de
18.693336,-20.109457,12,fraudulent wire transfer,688b0fab0110d1205b4919df
18.61341,-20.208242,12,fraudulent wire transfer,688b0fab0110d1205b4919e0
0.043855947,0.99733114,19,core banking upgrade,688b0fab0110d1205b4919e1
-16.486488,19.901073,0,branch audit notification,688b0fab0110d1205b4919e4
0.04083965,0.994242,19,core banking upgrade,688b10310110d1205b4919e8
-20.124012,12.313645,3,phishe attack response,688b10310110d1205b4919ec
2.558693,-15.014924,-1,branch audit preparation,688b0e9d0110d1205b4919cb
2.5996835,-15.174655,-1,branch audit preparation,688b0e9d0110d1205b4919cc
-1.4459674,8.617194,23,fraudulent ach transfer,688b0e9d0110d1205b4919ce
11.083088,8.600217,34,revise aml rule,688b0e9d0110d1205b4919cf
0.04511548,0.99793595,19,core banking upgrade,688b0e9d0110d1205b4919d0
22.261017,15.7562065,36,fraud system update,688b0e9d0110d1205b4919d2
2.4662373,-15.073674,-1,branch audit preparation,688b0f250110d1205b4919d5
22.120193,15.721857,36,fraud system update,688b0f250110d1205b4919d7
36.612923,-23.869692,2,fraud detection update,688b0f250110d1205b4919d8
18.593908,-20.147314,12,fraudulent wire transfer,688b0f250110d1205b4919d9
2.6106772,-15.138973,-1,branch audit preparation,688b0fab0110d1205b4919e6
18.56565,-20.042206,12,fraudulent wire transfer,688b10310110d1205b4919e9
37.359863,-23.14423,16,fraud verification protocol,688b10310110d1205b4919ee
36.769417,-23.81739,2,fraud detection update,688b0e9d0110d1205b4919d1
18.659967,-20.035992,12,fraudulent wire transfer,688b0f250110d1205b4919da
-16.472061,19.883608,0,branch audit notification,688b0f250110d1205b4919dc
36.94653,-23.698488,2,advanced fraud detection,688b10310110d1205b4919ed
-20.132261,12.310172,3,phishe attack response,688b10310110d1205b4919ef
36.76752,-23.723986,2,fraud detection update,688b10310110d1205b4919f0
-1.8384947,-6.0192876,17,sentinel system update,688b10310110d1205b4919f1
2.564082,-15.268427,-1,branch audit preparation,688b10b80110d1205b4919f3
18.700834,-20.098701,12,fraudulent wire transfer,688b10b80110d1205b4919f9
18.63446,-20.163765,12,fraudulent wire transfer,688b10b80110d1205b4919fa
36.621166,-23.854671,2,fraud detection update,688b10b80110d1205b4919fb
2.5568914,-15.095856,-1,branch audit preparation,688b113e0110d1205b491a04
22.213686,15.828641,36,fraud system update,688b11c20110d1205b491a07
36.399525,-23.6844,2,fraud detection update,688b12480110d1205b491a13
37.34687,-23.314716,9,fraud detection upgrade,688b10b80110d1205b4919f2
36.646927,-23.882975,2,fraud detection update,688b10b80110d1205b4919f5
22.179167,15.70374,36,fraud system update,688b10b80110d1205b4919f6
18.64895,-20.101654,12,fraudulent wire transfer,688b10b80110d1205b4919f7
18.756172,-20.06121,12,fraudulent wire transfer,688b10b80110d1205b4919f8
22.185925,15.7834835,36,fraud system update,688b113e0110d1205b4919fc
36.673992,-23.875559,2,fraud detection update,688b113e0110d1205b4919fd
