x,y,cluster,keyphrase,document_id
0.4402519,-6.03798,35,authsvc login failure,6889ba7ca4f4718f70978ff5
13.843649,-23.119791,-1,atm card reader failure,6889ba7ea4f4718f70978ff6
-12.487354,12.863698,30,ach payroll failure,6889ba7ea4f4718f70978ff7
4.585633,54.57991,85,fraudulent login attempt,6889ba7ea4f4718f70978ff8
26.087244,-4.707471,79,branch network outage,6889ba7ea4f4718f70978ff9
-29.747448,8.823108,82,android app crash,6889ba7ea4f4718f70978ffa
-1.0135472,14.39736,65,loan report generation,6889ba7ea4f4718f70978ffb
-14.049024,-5.4501157,13,exchange online outage,6889ba7ea4f4718f70978ffc
15.45807,3.6298287,53,css styling error,6889ba7fa4f4718f70978ffd
4.136283,5.4023576,46,firewall log volume,6889ba7fa4f4718f70978ffe
2.8392167,-1.4572778,38,ldap query latency,6889bab4a4f4718f70978fff
-28.93191,-19.612001,2,atm card retention,6889bab4a4f4718f70979000
-12.495402,12.855627,30,ach payroll failure,6889bab4a4f4718f70979001
2.1911159,6.243913,14,core banking slowdown,6889bab4a4f4718f70979002
5.2988834,55.061703,73,suspicious login activity,6889bab4a4f4718f70979003
26.327372,-4.8367076,79,branch network outage,6889bab4a4f4718f70979004
3.1881568,7.476631,42,salesforce api timeout,6889bab4a4f4718f70979005
-5.9745994,12.589808,11,report generation delay,6889bab4a4f4718f70979006
-21.998398,-6.4791675,10,mobile app alignment,6889bab4a4f4718f70979007
4.2947545,5.2189937,46,audit log capacity,6889bab4a4f4718f70979008
4.8873286,6.2140236,52,web login failure,6889bae7a4f4718f70979009
13.964748,-23.035383,-1,atm card reader failure,6889bae7a4f4718f7097900a
-12.484465,12.865206,30,fail ach payroll,6889bae7a4f4718f7097900b
4.6809,54.641956,-1,suspicious login attempt,6889bae7a4f4718f7097900c
26.235119,-4.864889,79,branch network outage,6889bae7a4f4718f7097900d
-1.0438535,14.399348,65,loan report performance,6889bae7a4f4718f7097900e
-29.738989,8.864751,82,android app crash,6889bae8a4f4718f7097900f
5.391686,7.0930014,50,swift message validation,6889bae8a4f4718f70979010
2.9842517,7.0213585,42,system performance degradation,6889bae8a4f4718f70979011
14.557341,3.9390614,43,pdf nickname display,6889bae8a4f4718f70979012
5.438619,5.52703,67,okta connection failure,6889bb16a4f4718f70979013
13.915134,-23.107706,-1,atm card reader failure,6889bb16a4f4718f70979014
-26.095036,31.969364,5,ach payment failure,6889bb16a4f4718f70979015
4.6037397,54.58808,-1,suspicious login attempt,6889bb16a4f4718f70979016
13.650999,17.03965,28,database performance degradation,6889bb16a4f4718f70979017
-8.884924,1.0137889,24,mpls circuit latency,6889bb16a4f4718f70979018
-22.13575,-5.9554176,9,mobile balance discrepancy,6889bb16a4f4718f70979019
-0.90698737,21.660551,6,report generation failure,6889bb16a4f4718f7097901a
2.986264,7.0246687,42,api rate limiting,6889bb16a4f4718f7097901b
15.578548,3.5044353,53,firefox font rendering,6889bb16a4f4718f7097901c
3.1445332,6.319199,68,duo authentication failure,6889bb5ba4f4718f7097901d
13.639277,-23.274696,-1,atm card reader failure,6889bb5ba4f4718f7097901e
3.4194446,7.9265475,42,pvsm payment delay,6889bb5ba4f4718f7097901f
19.58368,6.1653852,7,brute force attack,6889bb5ba4f4718f70979020
19.548637,24.036205,31,branch network latency,6889bb5ba4f4718f70979021
-6.008391,12.560321,11,report generation delay,6889bb5ba4f4718f70979022
-29.721794,8.870359,82,android app crash,6889bb5ca4f4718f70979023
-1.9871054,15.686078,49,cpu utilization spike,6889bb5ca4f4718f70979024
8.692127,1.3137746,40,statement datum discrepancy,6889bb5ca4f4718f70979025
15.835701,3.2608612,54,font rendering error,6889bb5ca4f4718f70979026
3.874946,6.1811423,69,online login failure,6889bb9ba4f4718f70979027
13.763176,-23.240631,-1,ncr card reader failure,6889bb9ba4f4718f70979028
1.5311033,7.3568964,33,ach batch failure,6889bb9ba4f4718f70979029
1.8924116,5.281593,77,cbs performance degradation,6889bb9ba4f4718f7097902a
19.574547,6.1749225,7,brute force attack,6889bb9ca4f4718f7097902b
26.23626,-4.882116,79,branch network outage,6889bb9ca4f4718f7097902c
5.3975515,7.1035123,50,push notification failure,6889bb9ca4f4718f7097902d
19.51571,24.04492,31,replication lag,6889bb9ca4f4718f7097902e
-1.2300562,13.585878,64,incorrect account statement,6889bb9ca4f4718f7097902f
