x,y,cluster,keyphrase,document_id
23.31662,11.775207,52,authsvc login failure,6889ba7ca4f4718f70978ff5
16.373255,28.754683,6,atm card reader failure,6889ba7ea4f4718f70978ff6
-8.17588,9.061929,42,ach payroll failure,6889ba7ea4f4718f70978ff7
-5.4473786,26.463274,20,fraudulent login attempt,6889ba7ea4f4718f70978ff8
-7.3260474,-23.914557,3,branch network outage,6889ba7ea4f4718f70978ff9
-29.70507,17.106619,1,android app crash,6889ba7ea4f4718f70978ffa
2.8223395,11.852027,78,loan report generation,6889ba7ea4f4718f70978ffb
0.6794172,-3.6345375,14,exchange online outage,6889ba7ea4f4718f70978ffc
6.281322,8.785763,81,css styling error,6889ba7fa4f4718f70978ffd
3.2127304,7.657043,54,firewall log volume,6889ba7fa4f4718f70978ffe
-5.5620327,-1.752563,48,ldap query latency,6889bab4a4f4718f70978fff
30.960667,2.5102003,4,atm card retention,6889bab4a4f4718f70979000
-8.190434,9.0769415,42,ach payroll failure,6889bab4a4f4718f70979001
2.9240615,5.738185,53,core banking slowdown,6889bab4a4f4718f70979002
0.12841645,36.38766,9,suspicious login activity,6889bab4a4f4718f70979003
-7.3091927,-23.605778,3,branch network outage,6889bab4a4f4718f70979004
-6.555792,6.7454305,80,salesforce api timeout,6889bab4a4f4718f70979005
-14.78366,16.163248,39,report generation delay,6889bab4a4f4718f70979006
-3.2168617,-8.254454,27,mobile app alignment,6889bab4a4f4718f70979007
3.3293855,7.7458835,54,audit log capacity,6889bab4a4f4718f70979008
0.013588132,8.518277,68,web login failure,6889bae7a4f4718f70979009
16.444025,28.759584,6,atm card reader failure,6889bae7a4f4718f7097900a
-8.147297,9.039151,42,fail ach payroll,6889bae7a4f4718f7097900b
-5.6452055,26.693333,-1,suspicious login attempt,6889bae7a4f4718f7097900c
-7.4127,-23.694155,3,branch network outage,6889bae7a4f4718f7097900d
2.7794476,11.858874,78,loan report performance,6889bae7a4f4718f7097900e
-29.70595,17.0996,1,android app crash,6889bae8a4f4718f7097900f
-6.246587,7.5676866,79,swift message validation,6889bae8a4f4718f70979010
3.3183901,2.6883485,80,system performance degradation,6889bae8a4f4718f70979011
4.6755867,8.198919,86,pdf nickname display,6889bae8a4f4718f70979012
4.2370105,0.6600083,55,okta connection failure,6889bb16a4f4718f70979013
16.41464,28.733425,6,atm card reader failure,6889bb16a4f4718f70979014
9.795502,-5.297653,40,ach payment failure,6889bb16a4f4718f70979015
-5.6475906,26.703753,19,suspicious login attempt,6889bb16a4f4718f70979016
-6.986656,16.182096,43,database performance degradation,6889bb16a4f4718f70979017
-3.764652,-1.4818318,25,mpls circuit latency,6889bb16a4f4718f70979018
-2.738039,-7.8056765,26,mobile balance discrepancy,6889bb16a4f4718f70979019
22.014322,20.535984,16,report generation failure,6889bb16a4f4718f7097901a
3.3345656,2.6741056,80,api rate limiting,6889bb16a4f4718f7097901b
6.396288,8.983745,-1,firefox font rendering,6889bb16a4f4718f7097901c
1.259241,8.043095,69,duo authentication failure,6889bb5ba4f4718f7097901d
16.46087,28.66984,6,atm card reader failure,6889bb5ba4f4718f7097901e
-6.6080904,6.6909723,80,pvsm payment delay,6889bb5ba4f4718f7097901f
14.259776,-4.57965,11,brute force attack,6889bb5ba4f4718f70979020
12.926177,-12.570246,24,branch network latency,6889bb5ba4f4718f70979021
-14.792793,16.161232,39,report generation delay,6889bb5ba4f4718f70979022
-29.688057,17.119455,1,android app crash,6889bb5ca4f4718f70979023
0.022760404,16.224928,66,cpu utilization spike,6889bb5ca4f4718f70979024
9.939732,8.406536,56,statement datum discrepancy,6889bb5ca4f4718f70979025
6.095932,8.47326,76,font rendering error,6889bb5ca4f4718f70979026
0.86025774,8.182793,70,online login failure,6889bb9ba4f4718f70979027
16.614756,28.81966,6,ncr card reader failure,6889bb9ba4f4718f70979028
-1.8368598,4.7448926,46,ach batch failure,6889bb9ba4f4718f70979029
2.5614858,4.7951674,75,cbs performance degradation,6889bb9ba4f4718f7097902a
14.232682,-4.5524282,11,brute force attack,6889bb9ca4f4718f7097902b
-7.275312,-23.67595,3,branch network outage,6889bb9ca4f4718f7097902c
-6.273877,7.518228,79,push notification failure,6889bb9ca4f4718f7097902d
4.1381063,8.133899,60,replication lag,6889bb9ca4f4718f7097902e
4.4334807,9.358908,84,incorrect account statement,6889bb9ca4f4718f7097902f
6.4287224,9.07065,-1,firefox ui misalignment,6889bb9ca4f4718f70979030
0.93600005,8.149779,70,horizon login failure,6889bbdea4f4718f70979031
16.253786,28.31657,6,atm card reader,6889bbdea4f4718f70979032
9.76991,-5.2646427,40,ach transfer failure,6889bbdfa4f4718f70979033
14.229901,-4.5491385,11,brute force attack,6889bbdfa4f4718f70979034
4.7761946,11.357332,73,account summary api,6889bbdfa4f4718f70979035
-7.319229,-23.662706,3,branch network outage,6889bbdfa4f4718f70979036
4.053665,-4.041429,10,billpay module crash,6889bbdfa4f4718f70979037
3.1025672,4.555524,-1,dwh connection failure,6889bbdfa4f4718f70979038
1.4260775,4.4286876,61,voip quality,6889bbdfa4f4718f70979039
2.6001205,26.65228,22,account nickname truncation,6889bbdfa4f4718f7097903a
0.52812004,8.277685,67,webdirect login failure,6889bc1ea4f4718f7097903b
29.861122,3.7646909,7,atm cash dispenser,6889bc1ea4f4718f7097903c
-2.4449735,5.7962737,45,ach routing number,6889bc1ea4f4718f7097903d
-6.98656,16.182816,43,database performance degradation,6889bc1ea4f4718f7097903e
-5.583037,26.622887,19,suspicious login attempt,6889bc1ea4f4718f7097903f
-7.3004165,-23.848063,3,branch network outage,6889bc1ea4f4718f70979040
-2.739001,-7.8068624,26,mobile balance discrepancy,6889bc1ea4f4718f70979041
2.7224312,4.6784635,74,dtr generation failure,6889bc1ea4f4718f70979042
0.66327953,-3.6293502,14,exchange online delay,6889bc1fa4f4718f70979043
-0.10385959,8.587686,68,chrome head distortion,6889bc1fa4f4718f70979044
0.82391196,8.206933,70,online login failure,6889bc63a4f4718f70979045
29.966057,3.6557994,-1,atm deposit failure,6889bc63a4f4718f70979046
-8.179931,9.06544,42,ach payroll failure,6889bc64a4f4718f70979047
3.3401656,2.665699,80,api performance degradation,6889bc64a4f4718f70979048
14.239651,-4.5594735,11,brute force attack,6889bc64a4f4718f70979049
-7.1892967,-23.58661,3,branch network outage,6889bc64a4f4718f7097904a
-3.2547314,-8.291699,27,mobile app crash,6889bc64a4f4718f7097904b
3.268424,4.388569,80,salesforce datum sync,6889bc64a4f4718f7097904c
-6.5076756,6.7578387,52,transaction datum lock,6889bc64a4f4718f7097904d
4.522519,8.6527,87,date format bug,6889bc64a4f4718f7097904e
23.316885,11.775078,52,authsvc login failure,6889bca2a4f4718f7097904f
29.879234,3.7473578,7,atm cash jam,6889bca2a4f4718f70979050
-11.163863,-3.2754385,18,ach payment delay,6889bca3a4f4718f70979051
-8.625665,2.392612,30,credential stuffing attack,6889bca3a4f4718f70979052
-6.9837465,16.185633,43,database performance degradation,6889bca3a4f4718f70979053
12.914374,-12.582202,24,branch network latency,6889bca3a4f4718f70979054
-29.685827,17.099432,1,android app crash,6889bca3a4f4718f70979055
21.923857,20.505117,16,report server failure,6889bca3a4f4718f70979056
-6.241565,7.5831614,79,swift message validation,6889bca3a4f4718f70979057
2.7524414,11.886706,78,loan form display,6889bca3a4f4718f70979058
23.316612,11.775213,52,authserv login failure,6889bcc8a4f4718f70979059
16.404324,28.75199,6,atm card reader failure,6889bcc9a4f4718f7097905a
9.106954,-5.895391,41,duplicate ach payment,6889bcc9a4f4718f7097905b
14.234658,-4.555712,11,brute force attack,6889bcc9a4f4718f7097905c
12.899893,-12.59718,24,branch network latency,6889bcc9a4f4718f7097905d
3.4415412,4.4151745,83,crm datum sync,6889bcc9a4f4718f7097905e
-3.2268395,-8.263209,27,mobile app crash,6889bcc9a4f4718f7097905f
