x,y,cluster,keyphrase,document_id
-0.6980192,25.431686,6,fraudulent wire transfer,688b0e9d0110d1205b4919d3
-4.1933885,9.510061,0,fraud system update,688b0f250110d1205b4919d4
9.245452,17.982143,13,fraud system upgrade,688b0f250110d1205b4919d6
2.7816849,-2.2365494,30,core banking upgrade,688b0f250110d1205b4919db
7.0216317,31.22922,-1,fraud detection update,688b0f250110d1205b4919dd
3.9039147,-0.22890635,46,phishe attack mitigation,688b0fab0110d1205b4919e2
-0.97439367,4.940092,32,sentinel vulnerability patch,688b0fab0110d1205b4919e3
-8.490718,-2.4888916,22,phishe attack response,688b0fab0110d1205b4919e5
-8.528717,-2.6127653,22,phishe attack response,688b0fab0110d1205b4919e7
6.908848,31.15429,-1,fraud detection update,688b10310110d1205b4919ea
15.077667,17.276419,33,fraud detection upgrade,688b10310110d1205b4919eb
7.035954,31.305296,48,fraud detection update,688b0e9d0110d1205b4919ca
-8.47487,-2.5398276,22,phishe attack response,688b0e9d0110d1205b4919cd
-10.694514,-13.137309,56,branch audit preparation,688b0fab0110d1205b4919de
-0.7026379,25.55047,6,fraudulent wire transfer,688b0fab0110d1205b4919df
-0.5028318,25.387476,6,fraudulent wire transfer,688b0fab0110d1205b4919e0
2.7758982,-2.2433572,29,core banking upgrade,688b0fab0110d1205b4919e1
-1.5136044,-8.57052,4,branch audit notification,688b0fab0110d1205b4919e4
2.789837,-2.2283127,29,core banking upgrade,688b10310110d1205b4919e8
-8.516767,-2.6199987,22,phishe attack response,688b10310110d1205b4919ec
-10.76451,-12.908016,49,branch audit preparation,688b0e9d0110d1205b4919cb
-10.8326025,-13.123006,55,branch audit preparation,688b0e9d0110d1205b4919cc
-1.6355098,16.612358,27,fraudulent ach transfer,688b0e9d0110d1205b4919ce
3.919043,9.130598,43,revise aml rule,688b0e9d0110d1205b4919cf
2.7819076,-2.236746,29,core banking upgrade,688b0e9d0110d1205b4919d0
-4.1073904,9.587897,0,fraud system update,688b0e9d0110d1205b4919d2
-10.551187,-13.070123,55,branch audit preparation,688b0f250110d1205b4919d5
-4.217819,9.493119,0,fraud system update,688b0f250110d1205b4919d7
7.088633,31.26927,-1,fraud detection update,688b0f250110d1205b4919d8
-0.6492988,25.338608,6,fraudulent wire transfer,688b0f250110d1205b4919d9
-10.633237,-12.919639,56,branch audit preparation,688b0fab0110d1205b4919e6
-0.68135613,25.49456,6,fraudulent wire transfer,688b10310110d1205b4919e9
10.375834,25.304073,39,fraud verification protocol,688b10310110d1205b4919ee
7.142253,31.307472,-1,fraud detection update,688b0e9d0110d1205b4919d1
-0.70426047,25.457014,6,fraudulent wire transfer,688b0f250110d1205b4919da
-1.5888638,-8.553771,4,branch audit notification,688b0f250110d1205b4919dc
6.9064846,31.321499,-1,advanced fraud detection,688b10310110d1205b4919ed
-8.496701,-2.526922,22,phishe attack response,688b10310110d1205b4919ef
7.191297,31.22445,-1,fraud detection update,688b10310110d1205b4919f0
-12.420176,4.837281,28,sentinel system update,688b10310110d1205b4919f1
-10.770698,-13.079677,52,branch audit preparation,688b10b80110d1205b4919f3
-0.51362604,25.437906,6,fraudulent wire transfer,688b10b80110d1205b4919f9
-0.7175774,25.478886,6,fraudulent wire transfer,688b10b80110d1205b4919fa
7.190652,31.143553,-1,fraud detection update,688b10b80110d1205b4919fb
-10.6877,-13.244534,52,branch audit preparation,688b113e0110d1205b491a04
-4.136875,9.601518,0,fraud system update,688b11c20110d1205b491a07
7.053061,31.214386,50,fraud detection update,688b12480110d1205b491a13
14.9478445,17.394379,33,fraud detection upgrade,688b10b80110d1205b4919f2
6.8916397,31.151264,-1,fraud detection update,688b10b80110d1205b4919f5
-4.0449176,9.572474,0,fraud system update,688b10b80110d1205b4919f6
-0.4720711,25.424017,6,fraudulent wire transfer,688b10b80110d1205b4919f7
-0.67161065,25.491838,6,fraudulent wire transfer,688b10b80110d1205b4919f8
-4.1829157,9.626009,0,fraud system update,688b113e0110d1205b4919fc
7.1245008,31.060728,51,fraud detection update,688b113e0110d1205b4919fd
-0.81476533,25.39237,6,fraudulent wire transfer,688b113e0110d1205b4919fe
-1.6568155,-8.629076,4,branch audit notification,688b113e0110d1205b491a02
7.2538085,8.68911,35,finacle system upgrade,688b113e0110d1205b491a03
-8.437035,-2.6163483,22,phishe attack response,688b11c20110d1205b491a06
3.7272615,20.262104,18,fraudulent transaction pattern,688b11c20110d1205b491a08
-0.79704237,25.378403,6,fraudulent wire transfer,688b11c20110d1205b491a0a
6.9351044,31.364277,51,fraud detection update,688b12480110d1205b491a12
3.6689355,-0.0208619,-1,phishe attack patch,688b113e0110d1205b4919ff
-10.858861,-13.031274,58,branch audit preparation,688b11c20110d1205b491a09
7.0952125,31.160177,48,fraud detection update,688b11c20110d1205b491a0c
-10.649702,-13.152324,-1,branch audit preparation,688b11c20110d1205b491a0d
-0.98109746,4.940028,32,sentinel update implementation,688b11c20110d1205b491a0f
3.8702197,-0.19752349,47,phishe attack detection,688b12480110d1205b491a10
7.271499,8.71445,35,finacle system maintenance,688b10b80110d1205b4919f4
-11.013874,-13.16448,49,branch audit preparation,688b113e0110d1205b491a00
-10.62217,-12.938002,-1,branch audit preparation,688b113e0110d1205b491a01
7.4355974,31.214367,-1,fraud detection update,688b113e0110d1205b491a05
7.098681,30.960602,51,fraud detection update,688b11c20110d1205b491a0b
-10.965278,-12.855195,55,branch audit preparation,688b11c20110d1205b491a0e
14.453152,17.899048,33,malware signature update,688b12480110d1205b491a11
-4.134463,9.448633,0,fraud system update,688b12cf0110d1205b491a1f
23.672302,2.0302026,25,vigilance system upgrade,688b12cf0110d1205b491a20
-4.1276402,9.478254,0,fraud system update,688b12cf0110d1205b491a21
-4.088193,9.528915,0,fraud system update,688b13570110d1205b491a27
-8.468507,-2.5885134,22,phishe attack response,688b13db0110d1205b491a30
15.001481,17.353468,33,fraud detection upgrade,688b13db0110d1205b491a35
24.976414,17.79374,5,branch transaction audit,688b13db0110d1205b491a37
-22.292252,4.830792,12,loan documentation request,688b145c0110d1205b491a38
-10.53369,-12.931378,-1,branch audit preparation,688b12cf0110d1205b491a1b
7.2503247,8.700853,35,finacle system upgrade,688b12cf0110d1205b491a1c
6.718263,31.076752,-1,ach fraud update,688b12cf0110d1205b491a23
-0.74666125,25.331913,6,fraudulent wire transfer,688b13570110d1205b491a24
-4.371772,9.651485,0,fraud system update,688b13570110d1205b491a2c
-4.1529536,9.583284,0,fraud system update,688b13db0110d1205b491a2e
24.846184,17.811543,5,branch transaction audit,688b13db0110d1205b491a31
-8.500618,-2.5680623,22,phishe attack response,688b13db0110d1205b491a32
-12.499012,4.9062204,28,sentinel system upgrade,688b145c0110d1205b491a39
-10.851797,-13.0796175,-1,branch audit preparation,688b12480110d1205b491a14
-12.427857,4.827285,28,sentinel system upgrade,688b12cf0110d1205b491a1a
7.394134,31.011139,48,fraud detection update,688b12cf0110d1205b491a1e
7.261479,8.710169,35,fiserv horizon maintenance,688b12cf0110d1205b491a22
-10.736257,-13.055506,-1,branch audit preparation,688b13570110d1205b491a25
-0.50336367,25.18207,6,fraudulent wire transfer,688b13db0110d1205b491a2f
-3.951848,9.687163,0,fraud system update,688b13db0110d1205b491a33
-10.5528145,-13.83767,15,branch audit compliance,688b13db0110d1205b491a36
25.025177,17.801798,5,branch transaction audit,688b12480110d1205b491a15
7.150663,30.990993,48,fraud detection update,688b12480110d1205b491a16
-1.57796,-8.56252,4,branch audit notification,688b12480110d1205b491a17
3.9131875,-0.22986992,47,phishe attack detection,688b12480110d1205b491a18
7.1629686,31.428106,50,fraud detection update,688b12480110d1205b491a19
6.9853845,31.29733,-1,fraud detection update,688b12cf0110d1205b491a1d
-10.866593,-13.019646,-1,branch audit preparation,688b13570110d1205b491a26
-8.453535,-2.58327,22,phishe attack response,688b13570110d1205b491a28
-8.485899,-2.5199597,22,phishe attack response,688b13570110d1205b491a29
-10.867487,-12.87514,-1,branch audit preparation,688b13570110d1205b491a2a
-4.186276,9.414093,0,fraud system update,688b13570110d1205b491a2b
-10.920774,-12.890284,-1,branch audit preparation,688b13570110d1205b491a2d
24.897612,17.782661,5,branch transaction audit,688b13db0110d1205b491a34
-10.827079,-13.166142,-1,branch audit preparation,688b145c0110d1205b491a3a
-4.092545,9.64449,0,fraud system update,688b14e40110d1205b491a45
23.70621,2.064158,25,vigilance system update,688b14e40110d1205b491a46
-0.5301086,25.343554,6,fraudulent wire transfer,688b14e40110d1205b491a47
-10.561861,-13.891897,15,branch audit compliance,688b14e40110d1205b491a4a
-10.685892,-13.129606,-1,branch audit preparation,688b14e40110d1205b491a4b
-20.194496,6.098754,11,loan application clarification,688b156c0110d1205b491a4e
3.1201608,20.1513,16,fraudulent debit card,688b156c0110d1205b491a54
24.934965,17.676224,5,branch transaction audit,688b15ec0110d1205b491a56
-10.728842,-12.909286,-1,branch audit preparation,688b15ec0110d1205b491a5f
7.0987206,31.279516,-1,fraud detection update,688b145c0110d1205b491a3d
7.153772,31.109705,-1,fraud detection update,688b145c0110d1205b491a3e
-0.653808,25.604652,6,fraudulent wire transfer,688b145c0110d1205b491a3f
9.302438,18.006392,13,fraud system upgrade,688b14e40110d1205b491a43
-1.626625,-8.548551,4,branch audit notification,688b156c0110d1205b491a4c
3.8302977,20.35033,18,fraudulent transaction review,688b156c0110d1205b491a4f
8.534274,-3.6020718,-1,aml rule revision,688b156c0110d1205b491a50
15.026283,17.328732,33,fraud detection upgrade,688b156c0110d1205b491a55
24.959738,17.808659,5,branch transaction audit,688b15ec0110d1205b491a59
7.265201,31.325893,51,fraud detection update,688b145c0110d1205b491a3b
-0.6713161,25.361437,6,fraudulent wire transfer,688b145c0110d1205b491a40
-0.83682203,25.300758,6,fraudulent wire transfer,688b14e40110d1205b491a49
15.06706,17.289036,33,fraud detection upgrade,688b156c0110d1205b491a4d
-8.393191,-2.6230454,22,phishe attack response,688b156c0110d1205b491a53
-11.000253,-13.341907,-1,branch audit preparation,688b15ec0110d1205b491a58
24.85959,17.817587,5,branch transaction audit,688b15ec0110d1205b491a5a
-8.5654,-2.6018543,22,phishe attack response,688b15ec0110d1205b491a5c
-4.1472664,9.442868,0,fraud system update,688b15ec0110d1205b491a5d
15.051929,17.307993,33,fraud detection upgrade,688b15ec0110d1205b491a5e
-0.5729084,25.399206,6,fraudulent wire transfer,688b145c0110d1205b491a3c
-0.98855084,4.9279346,32,sentinel update deployment,688b145c0110d1205b491a41
6.9743137,31.297272,-1,fraud detection update,688b14e40110d1205b491a42
-10.81302,-12.953602,-1,branch audit preparation,688b14e40110d1205b491a44
7.107353,31.42497,-1,fraud detection update,688b14e40110d1205b491a48
-12.424491,4.8311057,28,sentinel system update,688b156c0110d1205b491a51
-4.107608,9.524185,0,fraud system update,688b156c0110d1205b491a52
-10.88011,-13.286714,-1,branch audit preparation,688b15ec0110d1205b491a57
7.078926,31.12041,-1,fraud detection update,688b15ec0110d1205b491a5b
7.197612,31.094885,51,fraud detection update,688b16730110d1205b491a60
9.231194,17.965752,13,fraud system upgrade,688b16730110d1205b491a61
7.1631827,31.100561,51,fraud detection update,688b16730110d1205b491a66
-8.4920025,-2.521561,22,phishe attack response,688b16f50110d1205b491a6a
-4.1959276,9.45789,0,fraud system update,688b177e0110d1205b491a79
3.8658817,-0.2035079,46,phishe attack mitigation,688b177e0110d1205b491a7a
9.270214,18.004795,13,fraud system upgrade,688b177e0110d1205b491a7d
24.72287,17.995947,5,branch transaction audit,688b1766aa83e8e75ab7642d
24.773392,17.791317,5,branch transaction audit,688b1766aa83e8e75ab7642f
24.844831,17.73896,5,branch transaction audit,688b16730110d1205b491a64
3.4384782,0.19132176,-1,phishe wire transfer,688b16730110d1205b491a68
-0.8334187,25.459198,6,fraudulent wire transfer,688b16f50110d1205b491a6b
-0.8165131,25.206324,6,fraudulent wire transfer,688b16f50110d1205b491a6d
-0.45490053,25.53875,6,fraudulent wire transfer,688b16f50110d1205b491a70
-4.3383055,9.597961,0,fraud system update,688b16f50110d1205b491a73
-10.831375,-12.952386,-1,branch audit preparation,688b177e0110d1205b491a74
-10.5486355,-12.775814,58,branch audit preparation,688b177e0110d1205b491a75
24.861025,17.945229,5,branch transaction audit,688b177e0110d1205b491a76
8.360027,-4.4686704,1,aml audit preparation,688b177e0110d1205b491a78
-1.6591551,-8.629741,4,branch audit notification,688b1766aa83e8e75ab7642c
-10.515386,-13.065618,-1,branch audit preparation,688b1766aa83e8e75ab76431
7.064243,31.592844,-1,fraud detection update,688b16730110d1205b491a62
-1.6747673,-8.498348,4,branch audit notification,688b16730110d1205b491a63
-1.5707155,-8.612253,4,branch audit notification,688b16730110d1205b491a65
25.130493,17.581451,5,branch transaction audit,688b16f50110d1205b491a6e
7.274516,31.402971,-1,fraud detection update,688b16f50110d1205b491a71
-4.269837,9.432507,0,fraud system update,688b16f50110d1205b491a72
-0.9106082,25.222084,6,fraudulent wire transfer,688b177e0110d1205b491a77
