cluster_id,keywords,cluster_name,experiment_id,umap_params,hdbscan_params
-1,"['fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'advanced fraud detection', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'phishe attack patch', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'ach fraud update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'aml rule revision', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'phishe wire transfer', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection tune', 'aml rule revision', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'aml rule update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'smishe attack response', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'hydra-7 malware threat', 'fraud detection calibration', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'aml rule revision', 'fraud detection adjustment', 'cerberus x malware', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud patch deployment', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'aml rule revision', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'aml rule revision', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraudulent ach activity', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'aml rule revision', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'smurfing investigation', 'fraud detection update', 'phishe campaign impact', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'aml rule revision', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'aml rule revision', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection patch', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'core banking upgrade', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection patch', 'fraud detection update', 'phishe technique update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'core banking upgrade', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'hydra malware threat', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'aml rule revision', 'fraud detection update', 'smishe attack response', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'core banking upgrade', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'aml rule revision', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'aml rule revision', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'smurfe fraud pattern', 'branch audit preparation', 'phishe attack pattern', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud patch deployment', 'branch audit preparation', 'branch audit preparation', 'hydra malware threat', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'aml rule revision', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'branch audit preparation', 'fraud detection update', 'branch audit preparation', 'fraud detection update', 'fraud detection update', 'branch audit preparation', 'core banking upgrade', 'branch audit preparation', 'loan document revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline update', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'fraudulent transaction alert', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'los system upgrade', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'loan documentation revision', 'branch audit preparation', 'loan documentation revision', 'loan documentation revision', 'branch audit preparation', 'branch audit preparation', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan guideline revision', 'loan documentation revision', 'los system upgrade', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'los system upgrade', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision', 'los system upgrade', 'loan documentation revision', 'loan documentation revision', 'loan documentation revision']",Cluster -1 (Noise),umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
0,"['fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update', 'fraud system update']",Cluster 0,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
1,"['aml audit preparation', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit', 'bsa aml audit']",Cluster 1,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
2,"['aml procedure update', 'aml threshold change', 'aml threshold revision', 'aml system update', 'aml procedure update', 'aml system upgrade']",Cluster 2,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
3,"['los version upgrade', 'los update training', 'los version upgrade', 'los version upgrade', 'los version upgrade']",Cluster 3,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
4,"['branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification', 'branch audit notification']",Cluster 4,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
5,"['branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit', 'branch transaction audit']",Cluster 5,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
6,"['fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent swift message', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'wire transfer verification', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'fraudulent wire transfer', 'wire transfer threshold']",Cluster 6,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
7,"['loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system update', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system update', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade', 'loan system upgrade']",Cluster 7,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
8,"['rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade', 'rtgs system upgrade']",Cluster 8,umap_1_hdbscan_2,"{'n_neighbors': 15, 'min_dist': 0.1}","{'min_cluster_size': 5, 'min_samples': 2, 'cluster_selection_method': 'leaf'}"
