x,y,cluster,keyphrase,document_id
-3.7368076,12.395049,53,authsvc login failure,6889ba7ca4f4718f70978ff5
22.81945,-6.663553,97,atm card reader failure,6889ba7ea4f4718f70978ff6
-8.788139,0.6041659,36,ach payroll failure,6889ba7ea4f4718f70978ff7
13.204101,15.139443,16,fraudulent login attempt,6889ba7ea4f4718f70978ff8
-13.329214,-5.4726853,2,branch network outage,6889ba7ea4f4718f70978ff9
26.043148,17.438845,6,android app crash,6889ba7ea4f4718f70978ffa
-4.912358,6.581311,68,loan report generation,6889ba7ea4f4718f70978ffb
17.43524,1.3074409,10,exchange online outage,6889ba7ea4f4718f70978ffc
-1.8321846,2.4696348,69,css styling error,6889ba7fa4f4718f70978ffd
1.8467555,3.2814498,56,firewall log volume,6889ba7fa4f4718f70978ffe
13.4811,-4.637478,47,ldap query latency,6889bab4a4f4718f70978fff
27.472412,10.626916,-1,atm card retention,6889bab4a4f4718f70979000
-8.779964,0.59771967,36,ach payroll failure,6889bab4a4f4718f70979001
4.8853717,1.7567059,57,core banking slowdown,6889bab4a4f4718f70979002
-15.374335,23.114864,-1,suspicious login activity,6889bab4a4f4718f70979003
-13.524346,-5.3086467,2,branch network outage,6889bab4a4f4718f70979004
7.1904855,-1.8854047,-1,salesforce api timeout,6889bab4a4f4718f70979005
-8.952308,-17.890064,22,report generation delay,6889bab4a4f4718f70979006
-4.1855736,41.56818,23,mobile app alignment,6889bab4a4f4718f70979007
1.8682811,3.3121815,56,audit log capacity,6889bab4a4f4718f70979008
-1.2164594,6.8418393,63,web login failure,6889bae7a4f4718f70979009
22.830633,-6.6445675,-1,atm card reader failure,6889bae7a4f4718f7097900a
-8.705851,0.5411408,36,fail ach payroll,6889bae7a4f4718f7097900b
13.357038,15.298105,15,suspicious login attempt,6889bae7a4f4718f7097900c
-13.327104,-5.270385,2,branch network outage,6889bae7a4f4718f7097900d
-4.91496,6.5786314,68,loan report performance,6889bae7a4f4718f7097900e
26.022804,17.407858,6,android app crash,6889bae8a4f4718f7097900f
7.784103,-1.5310007,-1,swift message validation,6889bae8a4f4718f70979010
7.120953,0.50422424,89,system performance degradation,6889bae8a4f4718f70979011
-1.0599098,3.3473203,74,pdf nickname display,6889bae8a4f4718f70979012
10.339418,0.89098704,55,okta connection failure,6889bb16a4f4718f70979013
22.865639,-6.5471764,97,atm card reader failure,6889bb16a4f4718f70979014
-4.5233903,-1.7737187,37,ach payment failure,6889bb16a4f4718f70979015
13.401222,15.346159,15,suspicious login attempt,6889bb16a4f4718f70979016
14.492639,7.076166,45,database performance degradation,6889bb16a4f4718f70979017
-6.525399,0.33199856,25,mpls circuit latency,6889bb16a4f4718f70979018
-3.709119,40.9933,24,mobile balance discrepancy,6889bb16a4f4718f70979019
8.837571,-12.826377,13,report generation failure,6889bb16a4f4718f7097901a
7.118772,0.50447834,88,api rate limiting,6889bb16a4f4718f7097901b
-1.8373699,2.5566037,-1,firefox font rendering,6889bb16a4f4718f7097901c
-0.68385226,5.376011,-1,duo authentication failure,6889bb5ba4f4718f7097901d
22.984064,-6.5940943,-1,atm card reader failure,6889bb5ba4f4718f7097901e
7.398574,-2.1381586,88,pvsm payment delay,6889bb5ba4f4718f7097901f
16.04378,-8.699653,5,brute force attack,6889bb5ba4f4718f70979020
19.20596,-16.630617,8,branch network latency,6889bb5ba4f4718f70979021
-8.940063,-17.885971,22,report generation delay,6889bb5ba4f4718f70979022
26.059793,17.432125,6,android app crash,6889bb5ca4f4718f70979023
1.7319404,8.268571,65,cpu utilization spike,6889bb5ca4f4718f70979024
0.87537265,10.750473,42,statement datum discrepancy,6889bb5ca4f4718f70979025
-1.7386088,2.0540936,61,font rendering error,6889bb5ca4f4718f70979026
-0.8817325,5.863605,77,online login failure,6889bb9ba4f4718f70979027
23.156143,-6.5692406,95,ncr card reader failure,6889bb9ba4f4718f70979028
2.3103805,-3.4445353,41,ach batch failure,6889bb9ba4f4718f70979029
5.4130473,0.7490316,85,cbs performance degradation,6889bb9ba4f4718f7097902a
16.047953,-8.696128,5,brute force attack,6889bb9ca4f4718f7097902b
-13.283219,-5.4013834,2,branch network outage,6889bb9ca4f4718f7097902c
7.730893,-1.5939791,-1,push notification failure,6889bb9ca4f4718f7097902d
-0.54019266,3.5550666,51,replication lag,6889bb9ca4f4718f7097902e
-0.40287325,2.701975,71,incorrect account statement,6889bb9ca4f4718f7097902f
-1.8595766,2.6580586,-1,firefox ui misalignment,6889bb9ca4f4718f70979030
-0.8257713,5.7798877,-1,horizon login failure,6889bbdea4f4718f70979031
22.597595,-6.3166776,86,atm card reader,6889bbdea4f4718f70979032
-4.607886,-1.6986886,37,ach transfer failure,6889bbdfa4f4718f70979033
16.035387,-8.68756,5,brute force attack,6889bbdfa4f4718f70979034
1.8599226,-0.7271996,60,account summary api,6889bbdfa4f4718f70979035
-13.438117,-5.3590636,2,branch network outage,6889bbdfa4f4718f70979036
-15.97319,2.7911272,14,billpay module crash,6889bbdfa4f4718f70979037
5.823852,0.13799039,-1,dwh connection failure,6889bbdfa4f4718f70979038
5.7642946,1.868586,59,voip quality,6889bbdfa4f4718f70979039
-11.483746,7.849089,20,account nickname truncation,6889bbdfa4f4718f7097903a
-0.98499954,6.2704954,62,webdirect login failure,6889bc1ea4f4718f7097903b
