x,y,cluster,keyphrase,document_id
-21.470453,24.611753,7,recur charge inquiry,688da4a756cd4d67b0bf9fcf
-42.57964,17.57643,4,direct deposit delay,688da4a756cd4d67b0bf9fd0
-9.291925,0.558773,3,direct debit issue,688da4a756cd4d67b0bf9fd1
5.998718,2.8676193,0,fraudulent transaction dispute,688da4a756cd4d67b0bf9fd2
-21.343073,25.682207,-1,pende deposit inquiry,688da4a756cd4d67b0bf9fd3
-23.046951,24.97699,-1,online access block,688da4a756cd4d67b0bf9fd4
7.58842,3.4495487,1,fraudulent charge dispute,688da4a756cd4d67b0bf9fd5
7.3108163,3.237576,1,fraudulent charge dispute,688da4a756cd4d67b0bf9fd6
-42.428066,17.970121,4,direct deposit delay,688da4a756cd4d67b0bf9fd7
8.09736,3.5180023,1,fraudulent charge dispute,688da4a756cd4d67b0bf9fd8
-9.765867,0.47022793,3,direct debit failure,688da4a756cd4d67b0bf9fd9
-42.456543,17.250885,4,direct deposit issue,688da4a756cd4d67b0bf9fda
-7.5391583,0.10058216,2,fail direct debit,688da4a756cd4d67b0bf9fdb
-20.84447,26.381533,5,unauthorized transaction dispute,688da4a856cd4d67b0bf9fdc
-25.745827,21.678598,8,debit rejection issue,688da4a856cd4d67b0bf9fdd
7.3250113,3.5144238,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fde
-41.988087,17.7886,4,direct deposit issue,688da4a856cd4d67b0bf9fdf
-24.749779,22.66726,9,card issue resolution,688da4a856cd4d67b0bf9fe0
-23.024107,24.950886,-1,online access block,688da4a856cd4d67b0bf9fe1
-24.712973,19.873867,10,deposit posting delay,688da4a856cd4d67b0bf9fe2
-20.247915,26.093235,5,unauthorized charge dispute,688da4a856cd4d67b0bf9fe3
7.5587163,3.604004,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fe4
7.874306,3.9141917,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fe5
-42.286877,18.042246,4,direct deposit delay,688da4a856cd4d67b0bf9fe6
-9.783377,0.6929712,3,direct debit issue,688da4a856cd4d67b0bf9fe7
7.2765865,3.3826456,1,fraudulent charge dispute,688da4a856cd4d67b0bf9fe8
-20.309576,26.35094,5,unauthorized charge inquiry,688da4a856cd4d67b0bf9fe9
-9.868955,0.57949615,3,direct debit failure,688da4a856cd4d67b0bf9fea
-42.271866,17.804974,4,direct deposit delay,688da4a856cd4d67b0bf9feb
-42.096375,17.480223,4,direct deposit delay,688da4a856cd4d67b0bf9fec
7.1531553,3.7486103,1,fraudulent charge inquiry,688da4a856cd4d67b0bf9fed
-40.668755,16.925438,-1,mortgage payment pende,688da4a856cd4d67b0bf9fee
-25.816895,22.081636,8,lose debit card,688da4a856cd4d67b0bf9fef
-42.8753,17.522877,4,direct deposit delay,688da4a856cd4d67b0bf9ff0
-25.104897,22.548115,9,card decline issue,688da4a856cd4d67b0bf9ff1
-42.11491,17.455112,4,direct deposit issue,688da4a856cd4d67b0bf9ff2
-20.115793,26.737663,5,unauthorized charge dispute,688da4a956cd4d67b0bf9ff3
-37.823963,17.950073,12,upi transfer failure,688da4a956cd4d67b0bf9ff4
-20.275774,26.727045,5,unauthorized charge dispute,688da4a956cd4d67b0bf9ff5
-20.78335,26.144648,5,unauthorized transaction dispute,688da4a956cd4d67b0bf9ff6
-22.6363,25.30949,-1,online fraud dispute,688da4a956cd4d67b0bf9ff7
-42.545815,17.914715,4,direct deposit delay,688da4a956cd4d67b0bf9ff8
-21.341913,24.263536,7,charge recognition inquiry,688da4a956cd4d67b0bf9ff9
-24.926626,22.943113,9,card app display issue,688da4a956cd4d67b0bf9ffa
-22.586483,22.629734,6,subscription charge inquiry,688da4a956cd4d67b0bf9ffb
-42.421787,17.273308,4,direct deposit issue,688da4a956cd4d67b0bf9ffc
-19.781673,26.057878,5,unauthorized charge dispute,688da4a956cd4d67b0bf9ffd
-42.266464,17.25403,4,direct deposit delay,688da4a956cd4d67b0bf9ffe
7.6187415,3.658164,1,fraudulent charge dispute,688da4a956cd4d67b0bf9fff
-42.843254,17.41282,4,direct deposit delay,688da4a956cd4d67b0bfa000
-9.430031,0.8143031,3,direct debit failure,688da4a956cd4d67b0bfa001
-9.519702,0.87930673,3,direct debit failure,688da4a956cd4d67b0bfa002
-23.11128,24.828747,-1,block account access,688da4a956cd4d67b0bfa003
-20.483135,26.523281,5,unauthorized charge dispute,688da4a956cd4d67b0bfa004
-37.676296,18.01887,12,kyc verification,688da4a956cd4d67b0bfa005
-40.773273,17.072906,-1,mortgage payment reschedule,688da4a956cd4d67b0bfa006
-42.143177,17.952702,4,direct deposit issue,688da4a956cd4d67b0bfa007
7.7884264,3.177239,1,fraudulent charge dispute,688da4a956cd4d67b0bfa008
-25.182333,22.211485,9,decline card issue,688da4a956cd4d67b0bfa009
-9.480942,0.47253266,3,direct debit failure,688da4a956cd4d67b0bfa00a
-21.128105,24.375208,7,charge dispute process,688da4a956cd4d67b0bfa00b
-22.611528,22.992435,6,subscription dispute,688da4a956cd4d67b0bfa00c
-25.994892,21.931517,8,debit card decline,688da4a956cd4d67b0bfa00d
-20.004452,26.63277,5,unauthorized charge inquiry,688da4a956cd4d67b0bfa00e
-9.467217,1.1352159,3,direct debit failure,688da4a956cd4d67b0bfa00f
-7.5562778,0.35826996,2,fail payment inquiry,688da4a956cd4d67b0bfa010
7.4522295,3.2996027,1,fraudulent charge inquiry,688da4aa56cd4d67b0bfa011
-21.636074,25.526073,-1,pende debit investigation,688da4aa56cd4d67b0bfa012
-7.4912972,0.20143344,2,fail direct debit,688da4aa56cd4d67b0bfa013
-25.93232,21.995342,8,debit card decline,688da4aa56cd4d67b0bfa014
-9.799193,0.22839025,3,direct debit failure,688da4aa56cd4d67b0bfa015
-24.123898,22.697475,-1,password reset issue,688da4aa56cd4d67b0bfa016
-42.266884,17.101654,4,direct deposit delay,688da4aa56cd4d67b0bfa017
-9.769125,0.95414484,3,direct debit failure,688da4aa56cd4d67b0bfa018
-21.611845,24.571735,7,recur charge inquiry,688da4aa56cd4d67b0bfa019
-24.666666,20.186924,10,deposit delay issue,688da4aa56cd4d67b0bfa01a
6.041234,3.0682535,0,fraudulent transaction review,688da4aa56cd4d67b0bfa01b
-23.96074,21.35762,11,payment issue resolution,688da4aa56cd4d67b0bfa01c
5.850541,2.887571,0,fraudulent transaction review,688da4aa56cd4d67b0bfa01d
-9.308904,0.75930166,3,direct debit failure,688da4aa56cd4d67b0bfa01e
-19.818113,26.249708,5,unauthorized charge dispute,688da4aa56cd4d67b0bfa01f
-7.665061,0.23642927,2,fail direct debit,688da4aa56cd4d67b0bfa020
-42.682373,17.916855,4,direct deposit delay,688da4aa56cd4d67b0bfa021
-42.37257,17.812841,4,direct deposit issue,688da4aa56cd4d67b0bfa022
7.665375,2.9231424,1,fraudulent charge dispute,688da4aa56cd4d67b0bfa023
-19.701334,26.09532,5,unrecognized charge dispute,688da4aa56cd4d67b0bfa024
-9.897197,0.7109514,3,direct debit failure,688da4aa56cd4d67b0bfa025
-21.746181,24.544336,7,recur charge inquiry,688da4aa56cd4d67b0bfa026
-24.773815,22.731745,9,card activation issue,688da4aa56cd4d67b0bfa027
-24.829054,20.118105,10,deposit processing issue,688da4aa56cd4d67b0bfa028
-24.850798,22.805597,9,card activation issue,688da4aa56cd4d67b0bfa029
7.7451735,3.6990864,1,fraudulent charge dispute,688da4aa56cd4d67b0bfa02a
-41.28154,16.976381,4,direct deposit inquiry,688da4aa56cd4d67b0bfa02b
-24.6025,23.075846,9,card activation failure,688da4aa56cd4d67b0bfa02c
-42.794518,17.593504,4,direct deposit delay,688da4aa56cd4d67b0bfa02d
-42.628536,17.139912,4,direct deposit delay,688da4aa56cd4d67b0bfa02e
-41.41916,16.77551,4,direct deposit review,688da4ab56cd4d67b0bfa02f
-24.744799,23.089006,9,card delivery error,688da4ab56cd4d67b0bfa030
-42.020054,17.531,4,direct deposit issue,688da4ab56cd4d67b0bfa031
-25.233862,22.761265,9,card decline issue,688da4ab56cd4d67b0bfa032
7.910728,3.0705535,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa033
-19.827307,26.513206,5,unauthorized charge dispute,688da4ab56cd4d67b0bfa034
-20.745146,26.519651,5,unauthorized transaction inquiry,688da4ab56cd4d67b0bfa035
-24.329138,20.207644,10,deposit discrepancy issue,688da4ab56cd4d67b0bfa036
-9.4620905,0.80837256,3,direct debit failure,688da4ab56cd4d67b0bfa037
7.3949637,3.0223875,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa038
7.784598,3.2465708,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa039
-42.8847,17.239588,4,direct deposit error,688da4ab56cd4d67b0bfa03a
-24.10789,21.327442,11,payment issue investigation,688da4ab56cd4d67b0bfa03b
-24.971573,22.64478,9,card decline issue,688da4ab56cd4d67b0bfa03c
-24.465128,20.417114,10,deposit issue investigation,688da4ab56cd4d67b0bfa03d
5.725515,2.915553,0,fraudulent transaction block,688da4ab56cd4d67b0bfa03e
-41.440666,16.82206,4,direct deposit inquiry,688da4ab56cd4d67b0bfa03f
7.4650235,3.584505,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa040
-24.77778,23.212683,9,travel card block,688da4ab56cd4d67b0bfa041
-42.910652,17.296244,4,direct deposit delay,688da4ab56cd4d67b0bfa042
7.166839,3.664488,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa043
-38.131966,18.069561,12,upi transfer block,688da4ab56cd4d67b0bfa044
5.791748,2.8124886,0,fraudulent transaction block,688da4ab56cd4d67b0bfa045
7.5772038,3.1295912,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa046
-9.061374,0.31675234,3,direct debit block,688da4ab56cd4d67b0bfa047
-20.20559,25.932451,5,unauthorized charge dispute,688da4ab56cd4d67b0bfa048
-42.26295,17.242262,4,direct deposit issue,688da4ab56cd4d67b0bfa049
8.053426,3.2707548,1,fraudulent charge dispute,688da4ab56cd4d67b0bfa04a
-25.255915,22.696598,9,card decline issue,688da4ab56cd4d67b0bfa04b
-26.249289,22.08711,8,misdeliver debit card,688da4ab56cd4d67b0bfa04c
6.1067457,2.950516,0,fraudulent transaction claim,688da4ac56cd4d67b0bfa04d
